Date,TSM
2020-03-04,51.61613082885742
2020-03-05,50.395355224609375
2020-03-06,49.798526763916016
2020-03-09,46.868675231933594
2020-03-10,49.29212951660156
2020-03-11,47.23942565917969
2020-03-12,44.02924346923828
2020-03-13,47.230384826660156
2020-03-16,40.602027893066406
2020-03-17,43.89360046386719
2020-03-18,40.122764587402344
2020-03-19,40.06525421142578
2020-03-20,40.64947509765625
2020-03-23,41.31586837768555
2020-03-24,44.61127471923828
2020-03-25,44.729949951171875
2020-03-26,45.52413558959961
2020-03-27,42.822078704833984
2020-03-30,43.65278244018555
2020-03-31,43.62539291381836
2020-04-01,42.456932067871094
2020-04-02,43.93577575683594
2020-04-03,42.95901870727539
2020-04-06,45.61542510986328
2020-04-07,45.38721466064453
2020-04-08,45.88927459716797
2020-04-09,44.11833953857422
2020-04-13,44.501739501953125
2020-04-14,46.2179069519043
2020-04-15,45.33244323730469
2020-04-16,47.83366012573242
2020-04-17,49.01124954223633
2020-04-20,48.00710678100586
2020-04-21,46.89341735839844
2020-04-22,48.33573532104492
2020-04-23,48.05274200439453
2020-04-24,48.134910583496094
2020-04-27,48.84693145751953
2020-04-28,48.16228103637695
2020-04-29,49.732398986816406
2020-04-30,48.50004959106445
2020-05-01,46.646949768066406
2020-05-04,47.60545349121094
2020-05-05,47.20378494262695
2020-05-06,47.587188720703125
2020-05-07,47.76976013183594
2020-05-08,48.29922103881836
2020-05-11,47.83366012573242
2020-05-12,46.646949768066406
2020-05-13,46.48263931274414
2020-05-14,47.5598030090332
2020-05-15,45.46023941040039
2020-05-18,47.3498420715332
2020-05-19,46.38222122192383
2020-05-20,47.32246017456055
2020-05-21,46.32743835449219
2020-05-22,45.46023941040039
2020-05-26,46.39134216308594
2020-05-27,47.23117446899414
2020-05-28,45.89841079711914
2020-05-29,45.94404983520508
2020-06-01,46.58304214477539
2020-06-02,47.47764587402344
2020-06-03,48.4361457824707
2020-06-04,49.54982376098633
2020-06-05,50.38965606689453
2020-06-08,50.727420806884766
2020-06-09,51.676788330078125
2020-06-10,52.53486633300781
2020-06-11,50.243595123291016
2020-06-12,51.11994171142578
2020-06-15,51.13820266723633
2020-06-16,50.937374114990234
2020-06-17,51.667659759521484
2020-06-18,51.64006042480469
2020-06-19,50.86752700805664
2020-06-22,51.502113342285156
2020-06-23,52.20106506347656
2020-06-24,52.03553009033203
2020-06-25,52.45858383178711
2020-06-26,51.80561828613281
2020-06-29,51.86078643798828
2020-06-30,52.21026611328125
2020-07-01,52.256248474121094
2020-07-02,53.91167068481445
2020-07-06,56.90985107421875
2020-07-07,55.83380889892578
2020-07-08,57.562801361083984
2020-07-09,59.57691192626953
2020-07-10,58.72161102294922
2020-07-13,59.84361267089844
2020-07-14,61.58180236816406
2020-07-15,60.75408935546875
2020-07-16,61.24152755737305
2020-07-17,61.0667839050293
2020-07-20,61.517425537109375
2020-07-21,62.3635368347168
2020-07-22,63.02570724487305
2020-07-23,61.958892822265625
2020-07-24,67.96438598632812
2020-07-27,76.56341552734375
2020-07-28,70.7418441772461
2020-07-29,76.0300064086914
2020-07-30,73.51007843017578
2020-07-31,72.55360412597656
2020-08-03,72.60877227783203
2020-08-04,73.74919128417969
2020-08-05,75.07352447509766
2020-08-06,74.05267333984375
2020-08-07,73.60203552246094
2020-08-10,73.45491027832031
2020-08-11,71.67989349365234
2020-08-12,73.01343536376953
2020-08-13,72.010986328125
2020-08-14,72.11215209960938
2020-08-17,73.74919128417969
2020-08-18,73.03182983398438
2020-08-19,72.23170471191406
2020-08-20,70.64066314697266
2020-08-21,72.04777526855469
2020-08-24,72.56281280517578
2020-08-25,73.61124420166016
2020-08-26,75.18386840820312
2020-08-27,74.12625122070312
2020-08-28,73.9791030883789
2020-08-31,72.88469696044922
2020-09-01,74.99996185302734
2020-09-02,75.57015228271484
2020-09-03,74.65966796875
2020-09-04,72.57199096679688
2020-09-08,71.10970306396484
2020-09-09,73.02264404296875
2020-09-10,72.56281280517578
2020-09-11,72.4892349243164
2020-09-14,74.03427124023438
2020-09-15,78.95458221435547
2020-09-16,76.45303344726562
2020-09-17,75.71997833251953
2020-09-18,74.16693115234375
2020-09-21,74.49971771240234
2020-09-22,74.39806365966797
2020-09-23,72.03150177001953
2020-09-24,72.45675659179688
2020-09-25,72.91896057128906
2020-09-28,73.74169158935547
2020-09-29,74.42576599121094
2020-09-30,74.94345092773438
2020-10-01,76.37633514404297
2020-10-02,74.69386291503906
2020-10-05,78.15122985839844
2020-10-06,76.83853912353516
2020-10-07,80.35137939453125
2020-10-08,81.16487121582031
2020-10-09,82.07079315185547
2020-10-12,84.03983306884766
2020-10-13,82.8658218383789
2020-10-14,81.90440368652344
2020-10-15,81.4884262084961
2020-10-16,80.14798736572266
2020-10-19,80.9429931640625
2020-10-20,81.59009552001953
2020-10-21,81.01696014404297
2020-10-22,81.54386901855469
2020-10-23,81.63631439208984
2020-10-26,80.17572784423828
2020-10-27,80.15724182128906
2020-10-28,77.51336669921875
2020-10-29,78.47477722167969
2020-10-30,77.5318603515625
2020-11-02,79.23280334472656
2020-11-03,81.06317901611328
2020-11-04,82.6901626586914
2020-11-05,83.59611511230469
2020-11-06,84.50206756591797
2020-11-09,82.30191040039062
2020-11-10,81.03543090820312
2020-11-11,84.01210021972656
2020-11-12,83.0322265625
2020-11-13,86.17526245117188
2020-11-16,91.76805114746094
2020-11-17,88.47708892822266
2020-11-18,89.6048812866211
2020-11-19,89.30907440185547
2020-11-20,88.12582397460938
2020-11-23,90.7142105102539
2020-11-24,89.3368148803711
2020-11-25,90.12257385253906
2020-11-27,91.27812957763672
2020-11-30,89.68807983398438
2020-12-01,93.23789978027344
2020-12-02,92.01764678955078
2020-12-03,91.98067474365234
2020-12-04,95.89102172851562
2020-12-07,98.35000610351562
2020-12-08,97.65668487548828
2020-12-09,96.52886199951172
2020-12-10,96.35323333740234
2020-12-11,96.16834259033203
2020-12-14,95.73384857177734
2020-12-15,97.14823150634766
2020-12-16,97.24993133544922
2020-12-17,96.45343017578125
2020-12-18,96.80616760253906
2020-12-21,97.3167495727539
2020-12-22,96.49056243896484
2020-12-23,96.3234634399414
2020-12-24,98.37506103515625
2020-12-28,98.54217529296875
2020-12-29,97.99444580078125
2020-12-30,101.09506225585938
2020-12-31,101.22502899169922
2021-01-04,103.69439697265625
2021-01-05,104.68770599365234
2021-01-06,107.32415771484375
2021-01-07,112.7270278930664
2021-01-08,110.18340301513672
2021-01-11,113.81316375732422
2021-01-12,114.18451690673828
2021-01-13,110.6847152709961
2021-01-14,117.38724517822266
2021-01-15,116.25469207763672
2021-01-19,121.88966369628906
2021-01-20,121.27693939208984
2021-01-21,124.54466247558594
2021-01-22,119.88443756103516
2021-01-25,121.16555786132812
2021-01-26,117.57291412353516
2021-01-27,113.0147933959961
2021-01-28,116.81167602539062
2021-01-29,112.81058502197266
2021-02-01,117.58219909667969
2021-02-02,119.234619140625
2021-02-03,118.36199951171875
2021-02-04,118.96539306640625
2021-02-05,118.62193298339844
2021-02-08,123.0500717163086
2021-02-09,123.17073822021484
2021-02-10,124.10832977294922
2021-02-11,129.18630981445312
2021-02-12,128.16513061523438
2021-02-16,130.01255798339844
2021-02-17,126.5034408569336
2021-02-18,124.98095703125
2021-02-19,126.86548614501953
2021-02-22,123.99696350097656
2021-02-23,119.8473129272461
2021-02-24,122.8179702758789
2021-02-25,116.96951293945312
2021-02-26,116.91380310058594
2021-03-01,119.87516021728516
2021-03-02,116.96951293945312
2021-03-03,114.08238220214844
2021-03-04,107.30561065673828
2021-03-05,112.14217376708984
2021-03-08,105.76456451416016
2021-03-09,108.0389633178711
2021-03-10,105.67172241210938
2021-03-11,111.93795776367188
2021-03-12,109.82135009765625
2021-03-15,110.54544830322266
2021-03-16,110.79608917236328
2021-03-17,110.66378784179688
2021-03-18,106.69419860839844
2021-03-19,105.8835220336914
2021-03-22,109.19148254394531
2021-03-23,107.0576171875
2021-03-24,101.5318832397461
2021-03-25,102.9202880859375
2021-03-26,108.61375427246094
2021-03-29,106.59171295166016
2021-03-30,107.225341796875
2021-03-31,110.21651458740234
2021-04-01,116.29202270507812
2021-04-05,116.01246643066406
2021-04-06,114.09292602539062
2021-04-07,111.71676635742188
2021-04-08,115.01543426513672
2021-04-09,114.42837524414062
2021-04-12,112.65789794921875
2021-04-13,113.002685546875
2021-04-14,112.60198211669922
2021-04-15,110.28174591064453
2021-04-16,110.73834228515625
2021-04-19,107.53284454345703
2021-04-20,107.11351776123047
2021-04-21,109.39651489257812
2021-04-22,107.45829772949219
2021-04-23,110.5519790649414
2021-04-26,113.23563385009766
2021-04-27,113.002685546875
2021-04-28,111.50243377685547
2021-04-29,110.98060607910156
2021-04-30,108.78150177001953
2021-05-03,108.03604125976562
2021-05-04,107.49555969238281
2021-05-05,107.51422119140625
2021-05-06,109.02377319335938
2021-05-07,108.86537170410156
2021-05-10,104.65350341796875
2021-05-11,105.15669250488281
2021-05-12,100.83301544189453
2021-05-13,101.33621215820312
2021-05-14,104.79328918457031
2021-05-17,102.31462860107422
2021-05-18,103.28370666503906
2021-05-19,104.73738098144531
2021-05-20,105.55738067626953
2021-05-21,104.224853515625
2021-05-24,105.8835220336914
2021-05-25,106.48920440673828
2021-05-26,108.0919418334961
2021-05-27,107.87761688232422
2021-05-28,109.35922241210938
2021-06-01,110.43083190917969
2021-06-02,110.84083557128906
2021-06-03,108.85607147216797
2021-06-04,111.36266326904297
2021-06-07,110.16061401367188
2021-06-08,108.01740264892578
2021-06-09,109.14490509033203
2021-06-10,110.17924499511719
2021-06-11,110.1885757446289
2021-06-14,112.74176025390625
2021-06-15,111.3067626953125
2021-06-16,109.9742431640625
2021-06-17,111.425048828125
2021-06-18,108.31017303466797
2021-06-21,106.76675415039062
2021-06-22,106.94447326660156
2021-06-23,108.5533676147461
2021-06-24,109.6664810180664
2021-06-25,109.00235748291016
2021-06-28,111.88339233398438
2021-06-29,112.46334838867188
2021-06-30,112.39786529541016
2021-07-01,110.770263671875
2021-07-02,111.2286148071289
2021-07-06,112.29497528076172
2021-07-07,110.61125946044922
2021-07-08,110.25580596923828
2021-07-09,112.77202606201172
2021-07-12,114.70830535888672
2021-07-13,115.89628601074219
2021-07-14,116.3546142578125
2021-07-15,109.9377670288086
2021-07-16,108.26337432861328
2021-07-19,107.89856719970703
2021-07-20,108.8807601928711
2021-07-21,110.25580596923828
2021-07-22,109.0304183959961
2021-07-23,109.24557495117188
2021-07-26,108.17919921875
2021-07-27,106.20550537109375
2021-07-28,107.63665008544922
2021-07-29,108.64690399169922
2021-07-30,109.10525512695312
2021-08-02,109.31102752685547
2021-08-03,110.76091003417969
2021-08-04,111.06959533691406
2021-08-05,111.51859283447266
2021-08-06,110.5738296508789
2021-08-09,110.58319854736328
2021-08-10,108.84333801269531
2021-08-11,108.49723815917969
2021-08-12,108.22596740722656
2021-08-13,108.03887939453125
2021-08-16,107.22509002685547
2021-08-17,103.93248748779297
2021-08-18,103.31510925292969
2021-08-19,103.38059997558594
2021-08-20,101.1356201171875
2021-08-23,103.79217529296875
2021-08-24,104.86788177490234
2021-08-25,109.47005462646484
2021-08-26,110.4709243774414
2021-08-27,110.83574676513672
2021-08-30,111.30343627929688
2021-08-31,111.32215118408203
2021-09-01,112.67849731445312
2021-09-02,112.98716735839844
2021-09-03,115.96174621582031
2021-09-07,116.64459228515625
2021-09-08,114.01610565185547
2021-09-09,114.75506591796875
2021-09-10,115.02632904052734
2021-09-13,115.63436126708984
2021-09-14,115.13858795166016
2021-09-15,113.65131378173828
2021-09-16,113.45124816894531
2021-09-17,110.59593963623047
2021-09-20,107.73126220703125
2021-09-21,107.97544860839844
2021-09-22,108.83016967773438
2021-09-23,109.1307144165039
2021-09-24,108.6141357421875
2021-09-27,109.09314727783203
2021-09-28,105.10137176513672
2021-09-29,104.83838653564453
2021-09-30,104.86656951904297
2021-10-01,104.7820053100586
2021-10-04,102.39634704589844
2021-10-05,102.62177276611328
2021-10-06,102.69688415527344
2021-10-07,104.09637451171875
2021-10-08,103.35437774658203
2021-10-11,103.56100463867188
2021-10-12,102.56542205810547
2021-10-13,103.29801177978516
2021-10-14,105.72126007080078
2021-10-15,107.88151550292969
2021-10-18,108.33235931396484
2021-10-19,109.85392761230469
2021-10-20,108.56716918945312
2021-10-21,109.22464752197266
2021-10-22,107.28980255126953
2021-10-25,106.73564910888672
2021-10-26,107.24283599853516
2021-10-27,106.83895874023438
2021-10-28,108.96165466308594
2021-10-29,106.79200744628906
2021-11-01,107.18649291992188
2021-11-02,107.1771011352539
2021-11-03,107.08316802978516
2021-11-04,110.6335220336914
2021-11-05,110.64289855957031
2021-11-08,113.5639419555664
2021-11-09,114.3810806274414
2021-11-10,111.01859283447266
2021-11-11,111.00920104980469
2021-11-12,111.47883605957031
2021-11-15,110.94346618652344
2021-11-16,110.90589141845703
2021-11-17,111.82635498046875
2021-11-18,115.89327239990234
2021-11-19,116.71041107177734
2021-11-22,117.170654296875
2021-11-23,113.98660278320312
2021-11-24,113.37610626220703
2021-11-26,109.97603607177734
2021-11-29,112.03297424316406
2021-11-30,110.03240966796875
2021-12-01,113.30095672607422
2021-12-02,114.30596160888672
2021-12-03,112.07994842529297
2021-12-06,111.9014892578125
2021-12-07,114.88829040527344
2021-12-08,114.39988708496094
2021-12-09,112.23960876464844
2021-12-10,111.89208984375
2021-12-13,109.34675598144531
2021-12-14,109.22464752197266
2021-12-15,113.0849380493164
2021-12-16,109.94053649902344
2021-12-17,109.70475769042969
2021-12-20,108.40325164794922
2021-12-21,110.76107025146484
2021-12-22,114.40154266357422
2021-12-23,113.81680297851562
2021-12-27,115.721923828125
2021-12-28,115.11832427978516
2021-12-29,114.50528717041016
2021-12-30,113.57158660888672
2021-12-31,113.46785736083984
2022-01-03,121.47500610351562
2022-01-04,125.81340789794922
2022-01-05,119.8339614868164
2022-01-06,121.16377258300781
2022-01-07,116.47643280029297
2022-01-10,117.90055847167969
2022-01-11,121.823974609375
2022-01-12,124.70994567871094
2022-01-13,131.27410888671875
2022-01-14,132.66053771972656
2022-01-18,126.21894836425781
2022-01-19,123.55931854248047
2022-01-20,121.03174591064453
2022-01-21,117.44783782958984
2022-01-24,118.79651641845703
2022-01-25,115.51445007324219
2022-01-26,116.08032989501953
2022-01-27,109.76136016845703
2022-01-28,110.92139434814453
2022-01-31,115.65589141845703
2022-02-01,116.05203247070312
2022-02-02,117.08946228027344
2022-02-03,113.02456665039062
2022-02-04,114.13745880126953
2022-02-07,115.35409545898438
2022-02-08,116.67446899414062
2022-02-09,118.38155364990234
2022-02-10,117.61762237548828
2022-02-11,114.1280288696289
2022-02-14,112.95856475830078
2022-02-15,117.43840026855469
2022-02-16,116.57072448730469
2022-02-17,112.94914245605469
2022-02-18,112.52471160888672
2022-02-22,110.2612075805664
2022-02-23,109.30864715576172
2022-02-24,105.51725769042969
2022-02-25,104.90423583984375
2022-02-28,100.92422485351562
2022-03-01,101.90509033203125
2022-03-02,103.3763656616211
2022-03-03,102.60299682617188
2022-03-04,99.08512878417969
2022-03-07,93.64328002929688
2022-03-08,94.3128890991211
2022-03-09,98.98139190673828
2022-03-10,98.04767608642578
2022-03-11,95.64270782470703
2022-03-14,93.65271759033203
2022-03-15,96.28402709960938
2022-03-16,100.16002655029297
2022-03-17,100.91817474365234
2022-03-18,101.13615417480469
2022-03-21,101.32568359375
2022-03-22,101.43939971923828
2022-03-23,99.83781433105469
2022-03-24,102.27335357666016
2022-03-25,101.14561462402344
2022-03-28,100.76654052734375
2022-03-29,103.53376007080078
2022-03-30,101.14561462402344
2022-03-31,98.80486297607422
2022-04-01,97.4117660522461
2022-04-04,99.30713653564453
2022-04-05,97.1369400024414
2022-04-06,95.8860092163086
2022-04-07,95.26053619384766
2022-04-08,94.09490203857422
2022-04-11,92.46488952636719
2022-04-12,92.3416976928711
2022-04-13,96.18927764892578
2022-04-14,93.21353912353516
2022-04-18,93.60211181640625
2022-04-19,94.24652099609375
2022-04-20,93.82955169677734
2022-04-21,92.55017852783203
2022-04-22,90.67378997802734
2022-04-25,91.20448303222656
2022-04-26,87.91603088378906
2022-04-27,85.53736877441406
2022-04-28,90.23784637451172
2022-04-29,88.06767272949219
2022-05-02,88.85423278808594
2022-05-03,88.73104858398438
2022-05-04,90.96756744384766
2022-05-05,87.32849884033203
2022-05-06,86.83568572998047
2022-05-09,82.73224639892578
2022-05-10,84.17269897460938
2022-05-11,83.2345199584961
2022-05-12,83.10185241699219
2022-05-13,86.20073699951172
2022-05-16,85.67952728271484
2022-05-17,88.43726348876953
2022-05-18,85.79325103759766
2022-05-19,85.48998260498047
2022-05-20,86.03015899658203
2022-05-23,86.71247863769531
2022-05-24,84.07794952392578
2022-05-25,85.67952728271484
2022-05-26,86.2386474609375
2022-05-27,88.86372375488281
2022-05-31,90.31366729736328
2022-06-01,89.79243469238281
2022-06-02,91.29924011230469
2022-06-03,88.86372375488281
2022-06-06,88.23824310302734
2022-06-07,88.9300537109375
2022-06-08,88.57942199707031
2022-06-09,86.09650421142578
2022-06-10,84.0400390625
2022-06-13,81.07380676269531
2022-06-14,82.62800598144531
2022-06-15,84.46649169921875
2022-06-16,80.51957702636719
2022-06-17,80.97686767578125
2022-06-21,82.83456420898438
2022-06-22,80.89112854003906
2022-06-23,80.13851928710938
2022-06-24,81.85332489013672
2022-06-27,81.7961654663086
2022-06-28,80.34809875488281
2022-06-29,79.6907730102539
2022-06-30,77.88069152832031
2022-07-01,73.35552215576172
2022-07-05,72.50763702392578
2022-07-06,71.98367309570312
2022-07-07,76.83275604248047
2022-07-08,77.65204620361328
2022-07-11,75.36565399169922
2022-07-12,75.35611724853516
2022-07-13,77.44246673583984
2022-07-14,79.70982360839844
2022-07-15,81.57704162597656
2022-07-18,79.62409210205078
2022-07-19,82.07243347167969
2022-07-20,82.4630355834961
2022-07-21,83.63481140136719
2022-07-22,82.23439025878906
2022-07-25,82.21533966064453
2022-07-26,80.42431640625
2022-07-27,83.48239135742188
2022-07-28,84.41600036621094
2022-07-29,84.29216003417969
2022-08-01,82.22486114501953
2022-08-02,81.97716522216797
2022-08-03,82.4154052734375
2022-08-04,84.23500061035156
2022-08-05,85.52108764648438
2022-08-08,83.7777328491211
2022-08-09,81.17692565917969
2022-08-10,84.47315979003906
2022-08-11,85.28292846679688
2022-08-12,86.55948638916016
2022-08-15,87.23590087890625
2022-08-16,85.69258117675781
2022-08-17,84.97807312011719
2022-08-18,85.04476928710938
2022-08-19,83.0727310180664
2022-08-22,81.20551300048828
2022-08-23,81.9581069946289
2022-08-24,81.5103530883789
2022-08-25,83.42521667480469
2022-08-26,80.72917175292969
2022-08-29,78.92861938476562
2022-08-30,78.87146759033203
2022-08-31,79.40496826171875
2022-09-01,77.7759017944336
2022-09-02,77.0709228515625
2022-09-06,76.24209594726562
2022-09-07,76.16587829589844
2022-09-08,76.4421615600586
2022-09-09,77.67108917236328
2022-09-12,78.26177215576172
2022-09-13,75.0798568725586
2022-09-14,75.88963317871094
2022-09-15,74.70928955078125
2022-09-16,74.62306213378906
2022-09-19,74.94879913330078
2022-09-20,74.87215423583984
2022-09-21,73.90452575683594
2022-09-22,72.45783996582031
2022-09-23,70.77166748046875
2022-09-26,69.94774627685547
2022-09-27,69.96690368652344
2022-09-28,69.10465240478516
2022-09-29,66.37418365478516
2022-09-30,65.68438720703125
2022-10-03,66.34545135498047
2022-10-04,69.75614929199219
2022-10-05,71.35609436035156
2022-10-06,71.23153686523438
2022-10-07,66.82447052001953
2022-10-10,64.61136627197266
2022-10-11,60.788719177246094
2022-10-12,61.42103576660156
2022-10-13,63.82575988769531
2022-10-14,61.23900604248047
2022-10-17,62.1683235168457
2022-10-18,61.03781509399414
2022-10-19,60.98991394042969
2022-10-20,60.91326904296875
2022-10-21,61.07613754272461
2022-10-24,58.71931457519531
2022-10-25,58.57560729980469
2022-10-26,58.28818893432617
2022-10-27,58.39356994628906
2022-10-28,59.409114837646484
2022-10-31,58.968406677246094
2022-11-01,58.997154235839844
2022-11-02,57.98160934448242
2022-11-03,57.751678466796875
2022-11-04,59.859397888183594
2022-11-07,60.127662658691406
2022-11-08,62.29286193847656
2022-11-09,62.27370834350586
2022-11-10,67.8687515258789
2022-11-11,70.73336029052734
2022-11-14,69.74655151367188
2022-11-15,77.08526611328125
2022-11-16,76.11763000488281
2022-11-17,78.06249237060547
2022-11-18,78.81935119628906
2022-11-21,76.57749938964844
2022-11-22,79.0780258178711
2022-11-23,78.53193664550781
2022-11-25,77.98583221435547
2022-11-28,75.89727783203125
2022-11-29,76.00267791748047
2022-11-30,79.49958038330078
2022-12-01,79.21214294433594
2022-12-02,78.08164978027344
2022-12-05,78.1966323852539
2022-12-06,76.22301483154297
2022-12-07,75.91642761230469
2022-12-08,77.41100311279297
2022-12-09,77.30562591552734
2022-12-12,77.05653381347656
2022-12-13,77.1331787109375
2022-12-14,76.66371154785156
2022-12-15,74.7762451171875
2022-12-16,73.51409149169922
2022-12-19,73.3213882446289
2022-12-20,72.8589096069336
2022-12-21,74.32341003417969
2022-12-22,72.53132629394531
2022-12-23,72.15555572509766
2022-12-27,71.60638427734375
2022-12-28,70.39238739013672
2022-12-29,73.22503662109375
2022-12-30,71.77017211914062
2023-01-03,71.32697296142578
2023-01-04,73.53336334228516
2023-01-05,72.96489715576172
2023-01-06,75.21945190429688
2023-01-09,77.37767028808594
2023-01-10,78.30261993408203
2023-01-11,78.79399871826172
2023-01-12,83.82339477539062
2023-01-13,83.63069915771484
2023-01-17,85.7407455444336
2023-01-18,86.20320892333984
2023-01-19,85.17227935791016
2023-01-20,87.70626068115234
2023-01-23,92.16720581054688
2023-01-24,91.10736083984375
2023-01-25,89.03587341308594
2023-01-26,90.03788757324219
2023-01-27,89.89336395263672
2023-01-30,89.72956848144531
2023-01-31,89.34417724609375
2023-02-01,91.2807846069336
2023-02-02,93.12105560302734
2023-02-03,91.20372009277344
2023-02-06,88.47704315185547
2023-02-07,91.09772491455078
2023-02-08,90.83758544921875
2023-02-09,93.15959167480469
2023-02-10,91.8877944946289
2023-02-13,92.60076904296875
2023-02-14,94.38321685791016
2023-02-15,89.37309265136719
2023-02-16,87.50392150878906
2023-02-17,86.81021118164062
