Date,0
2019-06-07,32.101990627655056
2019-06-10,32.434151649793556
2019-06-11,32.433540556496474
2019-06-12,32.3655589236573
2019-06-13,31.602519284071775
2019-06-14,31.84634692886821
2019-06-17,31.645078015413784
2019-06-18,31.98403688751025
2019-06-19,33.03321344872517
2019-06-20,33.23536027273321
2019-06-21,33.75905308346196
2019-06-24,33.579388749521016
2019-06-25,33.8237324428659
2019-06-26,33.80286907651969
2019-06-27,34.75965970715835
2019-06-28,35.04189273160251
2019-07-01,34.74095984070436
2019-07-02,34.3566535082992
2019-07-03,33.556531329597505
2019-07-04,33.904316516634374
2019-07-05,33.69651261895954
2019-07-08,32.58149229348114
2019-07-09,32.931629966940605
2019-07-10,33.21432707173827
2019-07-11,33.85880579550739
2019-07-12,33.97399913059417
2019-07-15,34.016559458288036
2019-07-16,34.25068049045242
2019-07-17,33.68154331662762
2019-07-18,33.69494651313176
2019-07-19,34.437978810853735
2019-07-22,34.60403816506122
2019-07-23,34.68769656036379
2019-07-24,33.968672908627966
2019-07-25,34.56168381596004
2019-07-26,34.35456294814683
2019-07-29,33.56225575750286
2019-07-30,33.932883998341204
2019-07-31,33.09173506508814
2019-08-01,32.8249220127241
2019-08-02,32.41277267733835
2019-08-05,31.449765560584165
2019-08-06,30.802574588405886
2019-08-07,30.69408839946981
2019-08-08,30.310799723037547
2019-08-09,30.798251211823636
2019-08-12,31.032192071788455
2019-08-13,30.424010045289016
2019-08-14,31.250366900972608
2019-08-16,31.217950371440363
2019-08-19,31.107585122887155
2019-08-20,31.63439955904517
2019-08-21,31.80793169377821
2019-08-22,31.590073296858833
2019-08-23,31.329538517355243
2019-08-26,30.975217004097733
2019-08-27,31.344548965044414
2019-08-28,31.414933600146636
2019-08-29,30.86571802026756
2019-08-30,31.401562232184975
2019-09-02,31.207378391308865
2019-09-03,30.723531687732233
2019-09-04,31.386610182960254
2019-09-05,32.73602914040751
2019-09-06,33.35133060723244
2019-09-09,33.907713482960176
2019-09-10,34.001694834465596
2019-09-11,34.14921579445145
2019-09-16,34.42498224433657
2019-09-17,34.14641215691485
2019-09-18,34.6597422279466
2019-09-19,35.596248827835666
2019-09-20,35.503819848077235
2019-09-23,35.59775533779457
2019-09-24,35.745761085129466
2019-09-25,35.28497469929727
2019-09-26,35.38437529775204
2019-09-27,35.03964537964842
2019-09-30,35.41331378978792
2019-10-01,35.38402871974124
2019-10-02,34.37273273600289
2019-10-04,34.7080780241795
2019-10-07,34.78090267050913
2019-10-08,35.486596623445514
2019-10-10,35.20257135285906
2019-10-11,35.87654244926342
2019-10-14,36.6920554419664
2019-10-15,36.77134722957292
2019-10-16,37.1604875058706
2019-10-17,36.98579258235545
2019-10-18,36.78103929036698
2019-10-21,37.05038871782129
2019-10-22,37.92837951298802
2019-10-23,37.93291354358673
2019-10-24,37.61256715850315
2019-10-25,37.614624361294446
2019-10-28,38.02128103458145
2019-10-29,38.00482648326058
2019-10-30,37.51670397276431
2019-10-31,37.582795816230515
2019-11-01,38.02088300116518
2019-11-04,38.996245168531075
2019-11-05,39.36180873477076
2019-11-06,40.03774204572184
2019-11-07,39.570107251371226
2019-11-08,39.02148283719396
2019-11-11,38.64698720958913
2019-11-12,39.216564308629906
2019-11-13,39.10672966394119
2019-11-14,39.16512361411439
2019-11-15,39.91254834110597
2019-11-18,39.941453969818966
2019-11-19,39.82632670012939
2019-11-20,38.70537319024539
2019-11-21,37.881764016623784
2019-11-22,38.10011587658832
2019-11-25,38.10965867422753
2019-11-26,38.33979548712291
2019-11-27,38.629591963888174
2019-11-28,37.87441700717315
2019-11-29,37.084068912202014
2019-12-02,37.01752794463498
2019-12-03,36.57845852296773
2019-12-04,36.13137994247135
2019-12-05,36.11227850086247
2019-12-06,36.81467564713769
2019-12-09,37.45799734948793
2019-12-10,37.59601144709508
2019-12-11,37.87559723929948
2019-12-12,38.934613626253565
2019-12-13,40.583840928994775
2019-12-16,40.48207887133088
2019-12-17,42.144465942103544
2019-12-18,42.0155712659102
2019-12-19,41.73498530209928
2019-12-20,41.85360310633425
2019-12-23,41.542884447760585
2019-12-24,41.08817822054166
2019-12-26,41.4519427678379
2019-12-27,42.493744789777715
2019-12-30,41.98607047260123
2020-01-02,41.77612229859514
2020-01-03,41.88773244812711
2020-01-06,41.57515258396738
2020-01-07,41.74366782889746
2020-01-08,42.52673562419681
2020-01-09,44.0708728080881
2020-01-10,44.881066297794995
2020-01-13,45.29264808461999
2020-01-14,45.41001130214123
2020-01-15,44.533142080532535
2020-01-16,45.826999489887555
2020-01-17,46.20050641317635
2020-01-20,46.96511271326616
2020-01-21,46.32384757560863
2020-01-22,46.553644029788856
2020-01-23,45.628366156607655
2020-01-28,43.63992675345433
2020-01-29,43.95409338043944
2020-01-30,42.40379963134781
2020-01-31,41.492343510006855
2020-02-03,41.807951166562376
2020-02-04,43.24994167749384
2020-02-05,43.94471860690691
2020-02-06,45.08905709638796
2020-02-07,44.54275187354866
2020-02-10,43.77369607033999
2020-02-11,44.122603017642604
2020-02-12,44.74988756735878
2020-02-13,45.00302180925544
2020-02-14,45.60524460788288
2020-02-17,45.433374991313364
2020-02-18,44.11667009700785
2020-02-19,44.18334151115722
2020-02-20,43.98333514862081
2020-02-21,42.92739360529553
2020-02-24,41.140295057497376
2020-02-25,41.52786855203549
2020-02-26,40.627172525833714
2020-02-27,40.3015810713621
2020-02-28,39.07756766768934
2020-03-02,40.02476763054511
2020-03-03,40.71687614734976
2020-03-04,42.25579490326539
2020-03-05,42.64586730319891
2020-03-06,41.55366922313208
